,timestamp,latitude,longitude,elevation
401,1577219148.999,-27.68934120398664,-51.12427436978923,898.339956542716
402,1577219149.999,-27.68935315351305,-51.12435255612537,898.1534277786033
403,1577219150.999,-27.68936485945546,-51.12442336348427,898.1400623065349
404,1577219151.999,-27.68937629928541,-51.12448507198169,898.0324320573168
405,1577219152.999,-27.68938854750757,-51.1245371541426,897.9809087853093
406,1577219153.999,-27.68940217303083,-51.12457437699926,898.3177292493324
407,1577219154.999,-27.68941851537429,-51.12459777067848,898.3070267581177
408,1577219155.999,-27.68943344361146,-51.12461111218399,898.3631023356224
409,1577219156.999,-27.68945329207347,-51.12462136024416,898.1228678692751
410,1577219157.999,-27.68948719533966,-51.12462711093777,897.7779321522352
411,1577219158.999,-27.68952970670644,-51.12462026302514,897.1609887111916
412,1577219159.999,-27.68958295258344,-51.12460683761664,896.2601815148089
413,1577219160.999,-27.689648409695184,-51.12458884180699,895.5109956197759
414,1577219161.999,-27.68971658593427,-51.12457035543516,894.277219719101
415,1577219162.999,-27.689787051948343,-51.124555063918905,893.167495959526
416,1577219163.999,-27.689855787397853,-51.12454155738932,891.9130790480067
417,1577219164.999,-27.689921126948537,-51.12453004238016,890.8078387249186
418,1577219165.999,-27.68997439595621,-51.12452510609533,890.1624904759783
419,1577219166.999,-27.690017365136686,-51.1245270717227,889.4566793447208
420,1577219167.999,-27.690047169576115,-51.12453338833363,888.9837432475578
421,1577219168.999,-27.69006653781808,-51.12453718109381,888.9159210549155
422,1577219169.999,-27.690076662235427,-51.124544467962615,888.7255261874228
423,1577219170.999,-27.69008543719252,-51.12456257587333,888.7119098143078
424,1577219171.999,-27.69009979617361,-51.12459472959156,889.3601185949385
425,1577219172.999,-27.690109516328057,-51.124642334460525,889.13251624956
426,1577219173.999,-27.69011235043359,-51.12468784561275,889.0939608791932
427,1577219174.999,-27.69011511565542,-51.12473422952508,889.1318332216209
428,1577219175.999,-27.690116939174533,-51.12479044484464,889.2854416869476
429,1577219176.999,-27.6901207703404,-51.12484376119031,889.5598707810236
430,1577219177.999,-27.690133872077304,-51.124891739047264,889.7607771949778
431,1577219178.999,-27.69014872700792,-51.12494345817449,889.7516299372228
432,1577219179.999,-27.69016882227707,-51.12496298848792,889.5095110739243
433,1577219180.999,-27.69019224435119,-51.1249812828433,888.8686471244205
434,1577219181.999,-27.69022392190242,-51.125001166289614,888.1712351677596
435,1577219182.999,-27.69026569632021,-51.12502232241098,887.2319546145902
436,1577219183.999,-27.69031218881324,-51.125044270953005,886.6281889583406
437,1577219184.999,-27.69036089122645,-51.12506516188564,885.9346931942563
438,1577219185.999,-27.690409583205216,-51.12508969432759,885.4431440157239
439,1577219186.999,-27.690457869231505,-51.125112720769046,884.8894985787502
440,1577219187.999,-27.690508988973665,-51.12513451803995,884.1720054483995
441,1577219188.999,-27.69055989573847,-51.12515477717051,883.5616461037381
442,1577219189.999,-27.69060993569274,-51.12517430079281,883.1254407808116
443,1577219191.0,-27.690662834292773,-51.12519556140786,882.8747369794024
444,1577219192.0,-27.69071914845082,-51.12522150573955,882.6031495654902
445,1577219193.0,-27.69077840302231,-51.12524627089346,882.3344528030982
446,1577219194.0,-27.69083646252389,-51.12526942837545,882.0742025793063
447,1577219195.0,-27.69088937066156,-51.1252937408572,881.7121633806786
448,1577219196.0,-27.690938204584725,-51.125315817034405,881.5816950787165
449,1577219197.0,-27.69098580922963,-51.125336910014894,881.3795118149483
450,1577219198.0,-27.69102914397315,-51.125359897166526,881.3438481518142
451,1577219199.0,-27.691070131551424,-51.12538204163782,881.2050513891663
452,1577219200.0,-27.691111779091404,-51.12540315187552,881.1497006965637
453,1577219201.0,-27.69115533916337,-51.12542401219031,881.231104293078
454,1577219202.0,-27.69120205594925,-51.12544331842425,880.8426823363226
455,1577219203.0,-27.69125133003553,-51.12546600295256,880.7258730075044
456,1577219204.0,-27.691304205356992,-51.12548588869918,880.6660905969258
457,1577219205.0,-27.691360294186403,-51.12550435905042,880.6386811972279
458,1577219206.0,-27.69141457203945,-51.12552411990731,880.710835565864
459,1577219207.0,-27.69146286755182,-51.12554293185196,880.7495758546819
460,1577219208.0,-27.69150323629541,-51.1255597163485,880.9123934940511
461,1577219209.0,-27.691530823852663,-51.1255701834227,880.7540319691301
462,1577219210.0,-27.691547690871698,-51.125577031082365,880.6608852202454
463,1577219211.0,-27.69156203046234,-51.12558355767217,880.6843046697111
464,1577219212.0,-27.691575507476024,-51.12558938182899,880.5970869226201
465,1577219213.0,-27.69159125500337,-51.12559524977198,880.5033854274046
466,1577219214.0,-27.69161210755228,-51.12560107101287,880.497217005552
467,1577219215.0,-27.691637706952708,-51.125607916917374,880.4891445548473
468,1577219216.0,-27.69166828621608,-51.125617747277566,880.6299946340129
469,1577219217.0,-27.69170313850531,-51.12562868052722,880.6290826191566
470,1577219218.0,-27.69174188297902,-51.12564263379788,880.6840209513517
471,1577219219.0,-27.691787941617594,-51.12566404243318,880.702746896095
472,1577219220.0,-27.69183859522513,-51.12569072781306,880.915953041218
473,1577219221.0,-27.69189069713744,-51.12571862478279,881.3646414542237
474,1577219222.0,-27.691940791447248,-51.1257458340906,882.1994706946164
475,1577219223.0,-27.69199064947296,-51.12576715074496,882.7903064939766
476,1577219224.0,-27.69204095957523,-51.125787261778,883.4076720297539
477,1577219225.0,-27.692092488180453,-51.12580801596058,884.055550987543
478,1577219226.0,-27.69214556584671,-51.125828796962224,884.6896984096941
479,1577219227.0,-27.69219929025411,-51.1258500515259,885.4241412389017
480,1577219228.0,-27.69225110918529,-51.12587319123203,886.1922769760248
481,1577219229.0,-27.692304116179827,-51.12589758689488,886.3664684536523
482,1577219230.0,-27.69233402148641,-51.12591623507837,887.3672051913372
483,1577219231.0,-27.6923544464366,-51.125929730932086,887.9414132758939
484,1577219232.0,-27.69237090277265,-51.12594326013461,888.5505984324053
485,1577219233.0,-27.692381439835657,-51.12595782608794,888.8459379782481
486,1577219234.0,-27.692388510554466,-51.1259739253113,889.238721507448
487,1577219235.0,-27.69239025980212,-51.12599402791852,889.5370803862188
488,1577219236.0,-27.69238688461067,-51.12602389283953,889.8028995290227
489,1577219237.0,-27.69237642339579,-51.12606342484156,890.0771731297872
490,1577219238.0,-27.692361292883344,-51.12610960253953,890.2894420145353
491,1577219239.0,-27.692344199800424,-51.126156486619415,890.1426839389302
492,1577219240.0,-27.692323840777195,-51.126205842956594,890.0351714313153
493,1577219241.0,-27.692304496341084,-51.126264236418976,889.8551092923956
494,1577219242.0,-27.69228376500625,-51.126327212393775,889.7243839259373
495,1577219243.0,-27.692261767715696,-51.12639576200767,889.4969679231131
496,1577219244.0,-27.692239647066387,-51.12646810755982,888.9385385995373
497,1577219245.0,-27.69221668473044,-51.12654579571467,888.2839973271753
498,1577219246.0,-27.69219910900429,-51.126620818897486,887.6010825737045
499,1577219247.0,-27.692177782971186,-51.12669534375129,886.9977116170826
500,1577219248.0,-27.692154073301328,-51.12676645391744,886.3738051717874
501,1577219249.0,-27.69213167750146,-51.12683693431043,885.9087184720212
502,1577219250.0,-27.69211021481819,-51.12690420428388,885.6693568466889
503,1577219251.0,-27.692085604751885,-51.12696208418028,885.4617398155361
504,1577219252.0,-27.692066098987585,-51.127007599880194,885.4334612611435
505,1577219253.0,-27.69205116172421,-51.12704538856814,885.6147308114022
506,1577219254.0,-27.69203896627685,-51.1270829260324,885.502158725019
507,1577219255.0,-27.69202574815821,-51.12712524636191,885.426173741497
508,1577219256.0,-27.69200977342552,-51.12717730421416,885.6221220543155
509,1577219257.0,-27.691992230237144,-51.12723742514509,885.5440943086957
510,1577219258.0,-27.691972806627685,-51.12730188008376,885.5200724505653
511,1577219259.0,-27.691951908935145,-51.12737022038849,885.454405846943
512,1577219260.0,-27.691929492189715,-51.12744022026292,885.3143887770497
513,1577219261.0,-27.69190950077513,-51.127506996366776,885.0549762171908
514,1577219262.0,-27.691889832856287,-51.12757133829381,884.7054718973404
515,1577219263.0,-27.69187039581492,-51.12763673519457,884.0310742133336
516,1577219264.0,-27.69184998726898,-51.12770174090835,883.4897652007019
517,1577219265.0,-27.691829440725808,-51.12776745021216,882.86648852054
518,1577219266.0,-27.69180929286312,-51.12783394373384,882.9584534717588
519,1577219267.0,-27.691787257930653,-51.12790484926435,882.0559592029582
520,1577219268.0,-27.69176456193515,-51.12797531483421,881.3190392920004
521,1577219269.0,-27.69174590308814,-51.12804385263165,880.9227624951641
522,1577219270.0,-27.69172586370731,-51.12811214842038,880.5297376346479
523,1577219271.0,-27.69170517863939,-51.12817486320807,880.2247122970626
524,1577219272.0,-27.69168606124064,-51.12822995888424,880.1594054376503
525,1577219273.0,-27.691670166619687,-51.1282700355932,880.1331041646463
526,1577219274.0,-27.691659326209155,-51.128299357673534,879.9410173576873
527,1577219275.0,-27.69165007103568,-51.12832237316088,880.0678264059784
528,1577219276.0,-27.691647369948463,-51.12833116239774,880.1355464583493
529,1577219277.0,-27.691646549208286,-51.12833552887123,880.3275615799414
530,1577219278.0,-27.691640987209663,-51.12834672310644,880.5144754184122
531,1577219279.0,-27.691632853623293,-51.12836540805465,880.6990624023659
532,1577219280.0,-27.69161934422556,-51.128384587203655,880.8038651626051
533,1577219281.0,-27.6916020171864,-51.128405180107,880.8284260760927
534,1577219282.0,-27.69157871825804,-51.12842092754745,880.6437039173848
535,1577219283.0,-27.691548754258093,-51.12843704754344,880.6012184261444
536,1577219284.0,-27.691517420989005,-51.12845357600752,880.3857549570181
537,1577219285.0,-27.69148066545328,-51.12846473795311,880.1240344843076
538,1577219286.0,-27.69144562193717,-51.128475501923006,880.0841803143975
539,1577219287.0,-27.691410254101044,-51.12848622561969,880.0491467832676
540,1577219288.0,-27.69137051755195,-51.12850352005837,880.2274814092686
541,1577219289.0,-27.69132726967564,-51.12852334996957,880.5131499658772
542,1577219290.0,-27.691279634960683,-51.12854260348976,880.8007319225601
543,1577219291.0,-27.69122749154345,-51.128563495678016,880.923772995902
544,1577219292.0,-27.691172947482663,-51.12858469552176,881.1777125009767
545,1577219293.0,-27.691114365227307,-51.128607364148685,881.5486680930295
546,1577219294.0,-27.691056930039448,-51.12863330278741,881.9064774890751
547,1577219295.0,-27.690997263338343,-51.12865830576624,882.3676834977612
548,1577219296.0,-27.69093964670769,-51.12868288508548,882.7974299487178
549,1577219297.0,-27.69088065322255,-51.12870565890119,883.0523781134785
550,1577219298.0,-27.690826433014166,-51.12872972779936,883.2013336910823
551,1577219299.0,-27.69077537133202,-51.12874959386027,883.3432668419285
552,1577219300.0,-27.6907287210622,-51.128767973444354,883.518208156843
553,1577219301.0,-27.69068487080456,-51.128785052946256,883.7785480691908
554,1577219302.0,-27.69064261888019,-51.12880113649363,884.1665941257836
555,1577219303.0,-27.690601869223386,-51.12881742128136,884.1684791026703
556,1577219304.0,-27.69056094175177,-51.12883675263899,884.2657487378985
557,1577219305.0,-27.690523904166337,-51.12885155209808,884.5166836156867
558,1577219306.0,-27.690496977898505,-51.12886225222096,884.9617543254948
559,1577219307.0,-27.690477831190385,-51.12886955142351,885.1322268654814
560,1577219308.0,-27.690459263314544,-51.128875952835465,885.2944178515331
561,1577219309.0,-27.69043548032453,-51.12888433337366,885.3730578351406
562,1577219310.0,-27.690399382040667,-51.12889711224195,885.5540802707905
563,1577219311.0,-27.690363363325503,-51.128911436901525,885.6809761706654
564,1577219312.0,-27.690324495109216,-51.1289270425658,885.9764849605442
565,1577219313.0,-27.690280427653395,-51.12894587099673,886.1550873562684
566,1577219314.0,-27.690230822835595,-51.12896706983958,886.4848764488634
567,1577219315.0,-27.69017478454359,-51.128990312087,886.7623297983116
568,1577219316.0,-27.690114377867385,-51.12901468601773,887.1389118294428
569,1577219317.0,-27.690052527054497,-51.12903847511054,887.5234336874983
570,1577219318.0,-27.68999049503406,-51.12906218226173,888.0858135242759
571,1577219319.0,-27.689930321732625,-51.129085334533,888.5572494596149
572,1577219320.0,-27.68987045481858,-51.12910865413544,889.0212731926171
573,1577219321.0,-27.68981220238017,-51.12913198802021,889.5694787920795
574,1577219322.0,-27.68975610597318,-51.12915388244608,890.0537657901561
575,1577219323.0,-27.689700248779864,-51.12917426421635,890.5269098059728
576,1577219324.0,-27.68964489362713,-51.12919519403339,891.0257703910944
577,1577219325.0,-27.689589427012443,-51.12921609774558,890.7604594102198
578,1577219326.0,-27.68953551094588,-51.12923583598029,891.0468568103825
579,1577219327.0,-27.689481629904577,-51.12925471399439,891.3509977684076
580,1577219328.0,-27.689432493050766,-51.12927597194204,891.5035696208756
581,1577219329.0,-27.68938598390813,-51.12929811090092,891.8404873235617
582,1577219330.0,-27.689342462016214,-51.12931880057359,892.1683822946018
583,1577219331.0,-27.689300166340683,-51.12933609630091,892.2954226604929
584,1577219332.0,-27.68926307344057,-51.12935308456328,892.7732052267512
585,1577219333.0,-27.689231093350703,-51.12936521219497,892.9421489699099
586,1577219334.0,-27.689198662748407,-51.12937800972697,893.1011128129105
587,1577219335.0,-27.6891690973925,-51.12938955656578,893.3031740457152
588,1577219336.0,-27.68914694789,-51.12939854942798,893.5289316444439
589,1577219337.0,-27.68912504117462,-51.129409013941626,893.7711148313751
590,1577219338.0,-27.689093739543907,-51.129422537316415,893.9490649294413
591,1577219339.0,-27.68905971516304,-51.12943731933901,894.057978403039
592,1577219340.0,-27.68902534871464,-51.12945397555788,894.2161901022797
593,1577219341.0,-27.688986426258573,-51.12947197585193,894.2061347653838
594,1577219342.0,-27.68894089819332,-51.129492287830445,894.0574261245714
595,1577219343.0,-27.688894776364663,-51.12951169803931,894.3413862030022
596,1577219344.0,-27.688843207955063,-51.12953253818107,894.4155262945505
597,1577219345.0,-27.68878563522633,-51.1295565823931,894.6692816951402
598,1577219346.0,-27.68872261891156,-51.12958020974575,894.8305007271937
599,1577219347.0,-27.688662508627985,-51.12959826134053,895.0347859936131
600,1577219348.0,-27.688614631686978,-51.1296182488366,893.4661868928382
601,1577219349.0,-27.688566937574773,-51.12963218311676,893.7564243506197
602,1577219350.0,-27.68852366091352,-51.129646994868494,894.0640374170779
603,1577219351.0,-27.688482875378643,-51.12966718368667,894.276469878999
604,1577219352.0,-27.68843816362597,-51.12969057115721,894.5355854899356
605,1577219353.0,-27.6883899142512,-51.129715612362375,894.5721648851096
606,1577219354.0,-27.688337710893745,-51.12973967492954,894.7093955680822
607,1577219355.0,-27.68828535098525,-51.12976233720975,894.7509642867683
608,1577219356.0,-27.68823432744435,-51.12978173700578,894.4912552806222
609,1577219357.0,-27.68818129874234,-51.12980036255125,894.1872925339906
610,1577219358.0,-27.688130437154108,-51.12981836836032,893.7395320464358
611,1577219359.0,-27.68808060865588,-51.1298380961978,893.5811935529982
612,1577219360.0,-27.68802577813197,-51.129861513513454,893.8590615283723
613,1577219361.0,-27.687972111461782,-51.12988351123286,893.6244817527609
614,1577219362.0,-27.68791719861428,-51.12990873984774,893.0267796122749
615,1577219363.0,-27.687858423984384,-51.12993612097216,892.9357575593478
616,1577219364.0,-27.6877946086442,-51.129965682770745,892.9232501908348
617,1577219365.0,-27.687730858092127,-51.12999247039411,892.6373888328058
618,1577219366.0,-27.687662134981945,-51.1300190505416,892.5576257708275
619,1577219367.0,-27.68759535703727,-51.13004599573813,892.4573946387194
620,1577219368.0,-27.687529630133422,-51.13007488940895,892.6835326137576
621,1577219369.0,-27.687467003163416,-51.13010294323528,892.5153285408155
622,1577219370.0,-27.68740534939037,-51.13012909132959,892.5048204973831
623,1577219371.0,-27.687349817657168,-51.1301520038212,892.1620960603867
624,1577219372.0,-27.6872961293226,-51.13017344041399,892.3929988182742
625,1577219373.0,-27.687245757730352,-51.130193767117184,892.4177336338231
626,1577219374.0,-27.68720088339008,-51.13021271089488,892.3032949590093
627,1577219375.0,-27.6871639039523,-51.13022769444487,891.9853204956224
628,1577219376.0,-27.68713443018052,-51.130239130198085,891.9440321213892
629,1577219377.0,-27.68711555373183,-51.130247711310695,892.3544523999217
630,1577219378.0,-27.687099719127072,-51.13025291523894,892.50024406013
631,1577219379.0,-27.68708372670816,-51.130256945016654,892.6673383385604
632,1577219380.0,-27.68705865372329,-51.13026554090877,892.7436340556192
633,1577219381.0,-27.68702855323055,-51.13027542271461,892.4030035340509
634,1577219382.0,-27.686995667345496,-51.13029115888004,892.5224285484295
635,1577219383.0,-27.68695794437813,-51.13030959387226,892.3526319149423
636,1577219384.0,-27.686915662399343,-51.13032995292848,892.3611402311681
637,1577219385.0,-27.686871799457464,-51.1303502070679,892.2682595454277
638,1577219386.0,-27.686823761747227,-51.13037096753664,892.1236667587323
639,1577219387.0,-27.68677336047537,-51.1303891729259,891.9201762042654
640,1577219388.0,-27.68672418478545,-51.13040670012396,891.5412300496333
641,1577219389.0,-27.68667999613135,-51.13042386486653,891.1893743710508
642,1577219390.0,-27.68664034485045,-51.13043870320914,890.6384250661704
643,1577219391.0,-27.68660176736768,-51.13045202854844,890.3250021002533
644,1577219392.0,-27.68656322324108,-51.13046687947276,890.0168158710013
645,1577219393.0,-27.686526455149885,-51.13048402765977,889.7841912413684
646,1577219394.0,-27.68648919467672,-51.13050017646437,889.5718963449355
647,1577219395.0,-27.68645089168094,-51.13051493144237,889.4977274724954
648,1577219396.0,-27.686413534571955,-51.13053044776342,889.1558441804076
649,1577219397.0,-27.68637514561481,-51.13054656641484,888.8532979572137
650,1577219398.0,-27.686338197073503,-51.130560367689846,888.5725688722459
651,1577219399.0,-27.68630357000769,-51.13057290139476,888.5530431706878
652,1577219400.0,-27.686269471207748,-51.13058486766138,888.3344625557903
653,1577219401.0,-27.68623770556788,-51.13059779991757,888.0177560057128
654,1577219402.0,-27.68620628640825,-51.13061112881358,888.152672949951
655,1577219403.0,-27.6861745031324,-51.13062178315776,888.2663978873478
656,1577219404.0,-27.686144603135453,-51.1306349328963,888.0354536509806
657,1577219405.0,-27.68611316217804,-51.13064839853831,888.7243670585971
658,1577219406.0,-27.686083055974294,-51.13065407632802,888.5246768783358
659,1577219407.0,-27.68605059591945,-51.13066099847047,888.674743316513
660,1577219408.0,-27.68601832498203,-51.13067043834045,888.6732870784164
661,1577219409.0,-27.685985583825463,-51.13067978243176,888.7175555972163
662,1577219410.0,-27.685955592418896,-51.13069461951259,888.863771576111
663,1577219411.0,-27.6859235562174,-51.1307082481767,888.8136030295543
664,1577219412.0,-27.685892755610727,-51.130720240363054,888.6191732864179
665,1577219413.0,-27.685862244022378,-51.1307339767921,888.4825691265534
666,1577219414.0,-27.685832892956903,-51.130744953652766,888.5130947921286
667,1577219415.0,-27.685809039637487,-51.13075503380535,888.4230937535198
668,1577219416.0,-27.68579332747532,-51.13076191016146,888.2379153686414
669,1577219417.0,-27.68579774067712,-51.13076127817328,888.478173414212
670,1577219418.0,-27.68580137772245,-51.130758212128775,888.657438563282
671,1577219419.0,-27.685801959354425,-51.13075721212698,888.7198300562318
672,1577219420.0,-27.685801616296207,-51.13075602430943,888.8633357083297
673,1577219421.0,-27.68580105331145,-51.13075719630778,889.0063694465422
674,1577219422.0,-27.68579946721033,-51.130756321014566,889.0318324345029
675,1577219423.0,-27.6857942479887,-51.13075843976369,888.8815506470715
676,1577219424.0,-27.685780296848225,-51.130767799330734,888.9459904508547
677,1577219425.0,-27.68575854176973,-51.130791286754494,888.9918558528757
678,1577219426.0,-27.68574312395145,-51.13082429104125,888.9584057386869
679,1577219427.0,-27.68573367729607,-51.13086123624184,888.7721615568336
680,1577219428.0,-27.68575502446737,-51.13090100081528,888.3625842139916
681,1577219429.0,-27.68577510120108,-51.13094531429328,887.6868401340994
682,1577219430.0,-27.685794770193294,-51.13099056549977,886.9486401876601
683,1577219431.0,-27.68581842042776,-51.13104296165647,886.2440933179802
684,1577219432.0,-27.68584603946148,-51.1310908157521,885.7555519515029
685,1577219433.0,-27.68588050913053,-51.131146957025074,885.5055568663968
686,1577219434.0,-27.685917763725087,-51.13120287633463,884.8732397877146
687,1577219435.0,-27.68595151052468,-51.13125825237821,884.0409282676573
688,1577219436.0,-27.68598417652718,-51.13131329938622,883.7769553143414
689,1577219437.0,-27.6860160536366,-51.1313659336526,883.2220603101815
690,1577219438.0,-27.686047782207307,-51.13141806064555,883.0068394318441
691,1577219439.0,-27.68608020488853,-51.13146816908704,882.7822500421538
692,1577219440.0,-27.686110886166905,-51.13152091070644,882.663075056827
693,1577219441.0,-27.686139251143462,-51.13157670851762,882.4468219818339
694,1577219442.0,-27.686168941037984,-51.13163438872717,882.3864821421786
695,1577219443.0,-27.686198960485672,-51.13168943503827,882.2839584329378
696,1577219444.0,-27.686230146586688,-51.13174549240634,882.141101810481
697,1577219445.0,-27.686262296793902,-51.1317998376022,881.6198232992248
698,1577219446.0,-27.686295368844984,-51.13185391931773,881.4353621293354
699,1577219447.0,-27.686326364977266,-51.131906903860695,881.4664391550266
700,1577219448.0,-27.68635547064229,-51.13195955045054,881.2622999787018
701,1577219449.0,-27.68638540809236,-51.13201321053656,881.1710731384718
702,1577219450.0,-27.68641534562747,-51.13206616880633,880.9491974171592
703,1577219451.0,-27.686445797399745,-51.13212096806179,880.7323785404521
704,1577219452.0,-27.686475810000672,-51.1321765330005,880.4282271722934
705,1577219453.0,-27.68650561259953,-51.13223234611399,879.951753227773
706,1577219454.0,-27.686534363359264,-51.13228804693909,879.2981818014408
707,1577219455.0,-27.68656187318612,-51.13234055229018,878.6260634796851
708,1577219456.0,-27.686588688246783,-51.13239351661739,877.9595717352644
709,1577219457.0,-27.686615195241743,-51.13244344335242,877.6719867730519
710,1577219458.0,-27.68664027808624,-51.13249459628442,877.3774206144112
711,1577219459.0,-27.68666375353183,-51.13254499574464,877.2430200247601
712,1577219460.0,-27.686687604907167,-51.13259294193552,877.2231972594683
713,1577219461.0,-27.68671740493725,-51.132637672568286,877.0367244660755
714,1577219462.0,-27.68675781515892,-51.13267279030544,877.060676971363
715,1577219463.0,-27.686806092615225,-51.13269037052715,876.5439284778964
716,1577219464.0,-27.686857264050225,-51.132690934759445,876.4820258304732
717,1577219465.0,-27.68690547552838,-51.13267452982073,876.3552195023286
718,1577219466.0,-27.686949135712577,-51.13264528510837,876.3148723281514
719,1577219467.0,-27.686990441870467,-51.13261117084172,876.1017772896449
720,1577219468.0,-27.687032444519023,-51.13257766239797,876.0849153095053
721,1577219469.0,-27.687076506218325,-51.132546093992985,876.0600121552202
722,1577219470.0,-27.68712406355808,-51.13251820037063,876.031900355395
723,1577219471.0,-27.68717017420148,-51.13248910656776,875.9796659508675
724,1577219472.0,-27.68721090044264,-51.132459947275166,876.0111327576998
725,1577219473.0,-27.687242568358457,-51.13243666126526,876.2025783631395
726,1577219474.0,-27.68726570358972,-51.13242021182887,876.2079827051043
727,1577219475.0,-27.68728634668028,-51.13240459768878,876.1821104448245
728,1577219476.0,-27.687307295159624,-51.13238984256565,876.2125752628993
729,1577219477.0,-27.687332206823523,-51.13237385643976,876.2228169238297
730,1577219478.0,-27.68736203821024,-51.13235700123732,876.2684401203719
731,1577219479.0,-27.68739418031429,-51.13233937921032,876.3005508569304
732,1577219480.0,-27.687426967754647,-51.132318729642215,876.48030243326
733,1577219481.0,-27.687459929044376,-51.13229555623671,876.6412761348082
734,1577219482.0,-27.68749399297992,-51.13227295930567,876.8933350592583
735,1577219483.0,-27.68752907436145,-51.13225363017612,877.2246407033073
736,1577219484.0,-27.687567929447585,-51.132244295670006,877.4103181530191
737,1577219485.0,-27.687608803920728,-51.13224763763923,877.7264987750137
738,1577219486.0,-27.687649208228,-51.13225759566871,877.900372292827
739,1577219487.0,-27.687692409357545,-51.13226630143451,878.0660356561838
740,1577219488.0,-27.687738621014645,-51.132261885340725,878.399471722728
741,1577219489.0,-27.68778700235923,-51.1322452980024,878.765916659437
742,1577219490.0,-27.687837852170937,-51.132228246106486,878.8950765522245
743,1577219491.0,-27.68788612353413,-51.13219877422962,879.5430342042166
744,1577219492.0,-27.68793624783952,-51.13216415542056,879.988045516646
745,1577219493.0,-27.68798825833705,-51.132127583256114,880.3797540496881
746,1577219494.0,-27.688041443330643,-51.13208505699202,880.5568832527117
747,1577219495.0,-27.688093285997464,-51.132040104876175,880.5836853682424
748,1577219496.0,-27.68814054216354,-51.13199886547082,880.6880792887594
749,1577219497.0,-27.68818787947929,-51.13195645078554,880.7536658674119
750,1577219498.0,-27.68823934835108,-51.13190903272884,880.8574122254013
751,1577219499.0,-27.688295210031733,-51.13185468348066,880.8809327284854
752,1577219500.0,-27.688351148609623,-51.131799933713786,880.9308792273787
753,1577219501.0,-27.68840710422963,-51.131743435118345,881.0499185681361
754,1577219502.0,-27.688460244145883,-51.13168509778277,881.0774005467831
755,1577219503.0,-27.68851411409392,-51.131627275784346,880.8684098033307
756,1577219504.0,-27.688566528933528,-51.13157074728853,880.391079648896
757,1577219505.0,-27.68861808029388,-51.131517103306585,880.3089734911844
758,1577219506.0,-27.68866646826328,-51.13146924412985,880.2296467196271
759,1577219507.0,-27.68870561622208,-51.1314385176111,880.0121954684744
760,1577219508.0,-27.68874018649612,-51.13141225005256,879.7281176010744
761,1577219509.0,-27.688777503387552,-51.13138411028133,879.7101210853211
762,1577219510.0,-27.68881586844721,-51.13134905443653,879.64200440057
763,1577219511.0,-27.688851827395656,-51.13130546685158,879.4535430922197
764,1577219512.0,-27.68889126309924,-51.131258819322014,879.3222923685345
765,1577219513.0,-27.68893669008997,-51.13121251969764,879.2186019055661
766,1577219514.0,-27.68898049247434,-51.13117317562697,879.0927146430553
767,1577219515.0,-27.689020930115404,-51.13114002489147,878.9660996579692
768,1577219516.0,-27.689063255777064,-51.131108146049726,878.7952074460834
769,1577219517.0,-27.689108251370573,-51.1310747944986,878.6353404219491
770,1577219518.0,-27.68915722763838,-51.13103865966849,878.4979671304344
771,1577219519.0,-27.689207919470963,-51.13099927915016,878.498469086032
772,1577219520.0,-27.689260894861818,-51.130958046252026,878.3681920788932
773,1577219521.0,-27.689318977838987,-51.13091171278607,878.2195820794668
774,1577219522.0,-27.689373471637296,-51.13086428349115,878.2829124512429
775,1577219523.0,-27.689427738791967,-51.13081880845208,878.4105883630583
776,1577219524.0,-27.68948166516484,-51.13077670068243,878.3958599225347
777,1577219525.0,-27.689531675353813,-51.13073851039424,878.8199111509781
778,1577219526.0,-27.689577480150657,-51.13069706609225,879.1312167775038
779,1577219527.0,-27.689618720334373,-51.130654739382045,879.324309470153
780,1577219528.0,-27.68965961249668,-51.13061223831812,879.6843183732854
781,1577219529.0,-27.68970038785285,-51.13057195253833,879.8153105286896
782,1577219530.0,-27.68974174394912,-51.13053571711418,879.9767603937624
783,1577219531.0,-27.689780908221703,-51.13050220822404,880.2413416895189
784,1577219532.0,-27.689817548140315,-51.13047238886221,880.1401245439799
785,1577219533.0,-27.68984538234957,-51.130450851637626,879.8187777686254
786,1577219534.0,-27.6898687925208,-51.13043642197636,879.8053635695028
787,1577219535.0,-27.6898854645082,-51.1304261560208,879.7798328098742
788,1577219536.0,-27.68990597780028,-51.130414817268566,879.6567272912876
789,1577219537.0,-27.689936609923,-51.13039941071708,879.5052020837556
790,1577219538.0,-27.68997239506885,-51.13038182090682,879.3347167529308
791,1577219539.0,-27.69001323291978,-51.130361754035086,879.1523187477882
792,1577219540.0,-27.69006020577902,-51.13033846870265,878.9223242467463
793,1577219541.0,-27.69011068311013,-51.13031401856443,878.73916541585
794,1577219542.0,-27.69016180316243,-51.13028740611765,878.6174838641026
795,1577219543.0,-27.690213780859985,-51.13025406212933,878.5395867192871
796,1577219544.0,-27.69027037803292,-51.13021900752327,878.2482032256123
797,1577219545.0,-27.69033211266717,-51.13018579351112,877.725625038442
798,1577219546.0,-27.690393617581204,-51.13015405596285,877.3114492747517
799,1577219547.0,-27.690453699798123,-51.130122119362646,876.7644485182811
800,1577219548.0,-27.69051248717955,-51.130089676352654,876.2904758393228
